#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.1.3 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : sara.Nozzle_-_CFRP.69a318fe-bf9d-4632-92cf-14f38d7cfbbf_Trajectory.txt
# RunID         : sara
# ObjectID      : 69a318fe-bf9d-4632-92cf-14f38d7cfbbf
# ObjectName    : Nozzle_-_CFRP
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   400.847          17.746     16.287      3.232            0.124         1895.133      0.509      0.000      0.000    0.00000    0.41952          -86.76947      293.93179 
   401.847          17.623     16.287      3.232            0.123         1895.140      0.509      0.000      0.000    0.00000    0.41482          -86.67418      291.41150 
   402.847          17.501     16.287      3.232            0.121         1895.147      0.509      0.000      0.000    0.00000    0.41023          -86.56963      289.13454 
   403.847          17.381     16.287      3.232            0.120         1895.154      0.509      0.000      0.000    0.00000    0.40577          -86.45720      287.08776 
   404.847          17.262     16.287      3.232            0.119         1895.162      0.509      0.000      0.000    0.00000    0.40141          -86.33810      285.25518 
   405.847          17.144     16.287      3.232            0.118         1895.169      0.509      0.000      0.000    0.00000    0.39716          -86.21337      283.61943 
   406.847          17.027     16.288      3.232            0.116         1895.177      0.509      0.000      0.000    0.00000    0.39301          -86.08393      282.16283 
   407.847          16.912     16.288      3.232            0.115         1895.185      0.509      0.000      0.000    0.00000    0.38897          -85.95057      280.86808 
   408.847          16.797     16.288      3.232            0.114         1895.193      0.509      0.000      0.000    0.00000    0.38501          -85.81398      279.71879 
   409.847          16.684     16.288      3.232            0.113         1895.202      0.509      0.000      0.000    0.00000    0.38115          -85.67473      278.69965 
   410.847          16.572     16.288      3.231            0.112         1895.210      0.509      0.000      0.000    0.00000    0.37738          -85.53333      277.79663 
   411.847          16.461     16.288      3.231            0.111         1895.219      0.509      0.000      0.000    0.00000    0.37369          -85.39023      276.99697 
   412.847          16.351     16.288      3.231            0.110         1895.228      0.509      0.000      0.000    0.00000    0.37008          -85.24580      276.28915 
   413.847          16.242     16.288      3.231            0.109         1895.237      0.509      0.000      0.000    0.00000    0.36655          -85.10039      275.66284 
   414.847          16.135     16.288      3.231            0.108         1895.247      0.509      0.000      0.000    0.00000    0.36310          -84.95428      275.10882 
   415.847          16.028     16.288      3.231            0.107         1895.256      0.509      0.000      0.000    0.00000    0.35972          -84.80775      274.61885 
   416.847          15.922     16.288      3.231            0.106         1895.266      0.509      0.000      0.000    0.00000    0.35641          -84.66103      274.18563 
   417.847          15.817     16.288      3.231            0.105         1895.276      0.509      0.000      0.000    0.00000    0.35317          -84.51434      273.80266 
   418.847          15.713     16.288      3.231            0.104         1895.286      0.509      0.000      0.000    0.00000    0.34999          -84.36787      273.46419 
   419.847          15.610     16.288      3.231            0.103         1895.296      0.509      0.000      0.000    0.00000    0.34688          -84.22180      273.16510 
   420.847          15.508     16.288      3.231            0.102         1895.307      0.509      0.000      0.000    0.00000    0.34382          -84.07631      272.90088 
   421.847          15.407     16.288      3.230            0.101         1895.317      0.509      0.000      0.000    0.00000    0.34083          -83.93154      272.66752 
   422.847          15.306     16.288      3.230            0.101         1895.328      0.509      0.000      0.000    0.00000    0.33789          -83.78765      272.46146 
   423.847          15.207     16.288      3.230            0.100         1895.339      0.509      0.000      0.000    0.00000    0.33501          -83.64477      272.27956 
   424.847          15.108     16.288      3.230            0.099         1895.350      0.509      0.000      0.000    0.00000    0.33219          -83.50303      272.11903 
   425.847          15.010     16.288      3.230            0.098         1895.361      0.509      0.000      0.000    0.00000    0.32941          -83.36256      271.97739 
   426.847          14.913     16.288      3.230            0.097         1895.373      0.509      0.000      0.000    0.00000    0.32669          -83.22348      271.85247 
   427.847          14.817     16.288      3.230            0.097         1895.384      0.509      0.000      0.000    0.00000    0.32401          -83.08590      271.74231 
   428.847          14.721     16.288      3.230            0.096         1895.396      0.509      0.000      0.000    0.00000    0.32139          -82.94991      271.64519 
   429.847          14.627     16.288      3.230            0.095         1895.408      0.509      0.000      0.000    0.00000    0.31881          -82.81561      271.55961 
   430.847          14.533     16.288      3.229            0.094         1895.420      0.509      0.000      0.000    0.00000    0.31627          -82.68308      271.48422 
   431.847          14.439     16.288      3.229            0.094         1895.432      0.509      0.000      0.000    0.00000    0.31378          -82.55238      271.41781 
   432.847          14.347     16.288      3.229            0.093         1895.444      0.509      0.000      0.000    0.00000    0.31133          -82.42358      271.35936 
   433.847          14.255     16.288      3.229            0.092         1895.456      0.509      0.000      0.000    0.00000    0.30892          -82.29673      271.30791 
   434.847          14.164     16.288      3.229            0.092         1895.469      0.509      0.000      0.000    0.00000    0.30655          -82.17188      271.26265 
   435.847          14.073     16.288      3.229            0.091         1895.481      0.509      0.000      0.000    0.00000    0.30422          -82.04907      271.22285 
   436.847          13.984     16.288      3.229            0.090         1895.494      0.509      0.000      0.000    0.00000    0.30193          -81.92833      271.18788 
   437.847          13.895     16.288      3.229            0.090         1895.506      0.509      0.000      0.000    0.00000    0.29967          -81.80969      271.15715 
   438.847          13.806     16.288      3.229            0.089         1895.519      0.509      0.000      0.000    0.00000    0.29745          -81.69319      271.13017 
   439.847          13.718     16.288      3.228            0.088         1895.532      0.509      0.000      0.000    0.00000    0.29527          -81.57884      271.10649 
   440.847          13.631     16.288      3.228            0.088         1895.545      0.509      0.000      0.000    0.00000    0.29312          -81.46665      271.08572 
   441.847          13.545     16.288      3.228            0.087         1895.558      0.509      0.000      0.000    0.00000    0.29100          -81.35665      271.06752 
   442.847          13.459     16.288      3.228            0.087         1895.571      0.509      0.000      0.000    0.00000    0.28891          -81.24884      271.05157 
   443.847          13.374     16.288      3.228            0.086         1895.584      0.509      0.000      0.000    0.00000    0.28686          -81.14323      271.03762 
   444.847          13.289     16.288      3.228            0.085         1895.598      0.509      0.000      0.000    0.00000    0.28484          -81.03982      271.02541 
   445.847          13.205     16.288      3.228            0.085         1895.611      0.509      0.000      0.000    0.00000    0.28285          -80.93864      271.01475 
   446.847          13.121     16.288      3.228            0.084         1895.624      0.509      0.000      0.000    0.00000    0.28088          -80.83966      271.00544 
   447.847          13.038     16.288      3.227            0.084         1895.638      0.509      0.000      0.000    0.00000    0.27895          -80.74289      270.99732 
   448.847          12.956     16.288      3.227            0.083         1895.651      0.509      0.000      0.000    0.00000    0.27704          -80.64832      270.99026 
   449.847          12.874     16.288      3.227            0.083         1895.665      0.509      0.000      0.000    0.00000    0.27517          -80.55597      270.98412 
   450.847          12.793     16.288      3.227            0.082         1895.678      0.509      0.000      0.000    0.00000    0.27331          -80.46581      270.97880 
   451.847          12.712     16.288      3.227            0.082         1895.692      0.509      0.000      0.000    0.00000    0.27149          -80.37786      270.97420 
   452.847          12.632     16.288      3.227            0.081         1895.705      0.509      0.000      0.000    0.00000    0.26969          -80.29209      270.97023 
   453.847          12.552     16.288      3.227            0.081         1895.719      0.509      0.000      0.000    0.00000    0.26791          -80.20850      270.96682 
   454.847          12.473     16.288      3.227            0.080         1895.733      0.509      0.000      0.000    0.00000    0.26616          -80.12708      270.96391 
   455.847          12.394     16.288      3.226            0.080         1895.746      0.509      0.000      0.000    0.00000    0.26444          -80.04782      270.96144 
   456.847          12.316     16.288      3.226            0.079         1895.760      0.509      0.000      0.000    0.00000    0.26273          -79.97073      270.95937 
   457.847          12.238     16.288      3.226            0.079         1895.774      0.509      0.000      0.000    0.00000    0.26105          -79.89577      270.95764 
   458.847          12.161     16.288      3.226            0.078         1895.788      0.509      0.000      0.000    0.00000    0.25940          -79.82295      270.95623 
   459.847          12.085     16.288      3.226            0.078         1895.801      0.509      0.000      0.000    0.00000    0.25776          -79.75225      270.95511 
   460.847          12.008     16.288      3.226            0.077         1895.815      0.509      0.000      0.000    0.00000    0.25615          -79.68367      270.95424 
   461.847          11.933     16.288      3.226            0.077         1895.829      0.509      0.000      0.000    0.00000    0.25455          -79.61719      270.95360 
   462.847          11.857     16.288      3.226            0.076         1895.843      0.509      0.000      0.000    0.00000    0.25298          -79.55280      270.95318 
   463.847          11.782     16.288      3.225            0.076         1895.857      0.509      0.000      0.000    0.00000    0.25143          -79.49049      270.95296 
   464.847          11.708     16.288      3.225            0.075         1895.871      0.509      0.000      0.000    0.00000    0.24989          -79.43026      270.95293 
   465.847          11.634     16.288      3.225            0.075         1895.884      0.509      0.000      0.000    0.00000    0.24838          -79.37208      270.95307 
   466.847          11.561     16.288      3.225            0.075         1895.898      0.509      0.000      0.000    0.00000    0.24689          -79.31595      270.95338 
   467.847          11.488     16.288      3.225            0.074         1895.912      0.509      0.000      0.000    0.00000    0.24541          -79.26185      270.95384 
   468.847          11.415     16.288      3.225            0.074         1895.926      0.509      0.000      0.000    0.00000    0.24395          -79.20979      270.95446 
   469.847          11.343     16.288      3.225            0.073         1895.939      0.509      0.000      0.000    0.00000    0.24252          -79.15974      270.95522 
   470.847          11.271     16.288      3.225            0.073         1895.953      0.509      0.000      0.000    0.00000    0.24109          -79.11169      270.95614 
   471.847          11.200     16.288      3.224            0.072         1895.967      0.509      0.000      0.000    0.00000    0.23969          -79.06564      270.95719 
   472.847          11.129     16.288      3.224            0.072         1895.981      0.509      0.000      0.000    0.00000    0.23830          -79.02159      270.95840 
   473.847          11.058     16.288      3.224            0.072         1895.994      0.509      0.000      0.000    0.00000    0.23691          -78.97960      270.95974 
   474.847          10.988     16.288      3.224            0.071         1896.008      0.509      0.000      0.000    0.00000    0.23551          -78.94008      270.96123 
   475.847          10.919     16.288      3.224            0.071         1896.022      0.509      0.000      0.000    0.00000    0.23398          -78.90449      270.96287 
   476.847          10.849     16.288      3.224            0.071         1896.035      0.509      0.000      0.000    0.00000    0.23252          -78.87308      270.96466 
   477.847          10.780     16.288      3.224            0.070         1896.049      0.509      0.000      0.000    0.00000    0.23111          -78.84532      270.96660 
   478.847          10.712     16.288      3.223            0.070         1896.062      0.509      0.000      0.000    0.00000    0.22975          -78.82081      270.96870 
   479.847          10.643     16.288      3.223            0.070         1896.076      0.509      0.000      0.000    0.00000    0.22843          -78.79922      270.97095 
   480.847          10.575     16.288      3.223            0.069         1896.089      0.509      0.000      0.000    0.00000    0.22714          -78.78028      270.97336 
   481.847          10.508     16.288      3.223            0.069         1896.103      0.509      0.000      0.000    0.00000    0.22588          -78.76385      270.97594 
   482.847          10.440     16.288      3.223            0.069         1896.116      0.509      0.000      0.000    0.00000    0.22464          -78.74974      270.97869 
   483.847          10.373     16.288      3.223            0.068         1896.129      0.509      0.000      0.000    0.00000    0.22343          -78.73784      270.98161 
   484.847          10.306     16.288      3.223            0.068         1896.143      0.509      0.000      0.000    0.00000    0.22224          -78.72810      270.98472 
   485.847          10.240     16.288      3.223            0.068         1896.156      0.509      0.000      0.000    0.00000    0.22106          -78.72041      270.98801 
   486.847          10.173     16.288      3.222            0.067         1896.169      0.509      0.000      0.000    0.00000    0.21990          -78.71472      270.99148 
   487.847          10.107     16.288      3.222            0.067         1896.182      0.509      0.000      0.000    0.00000    0.21875          -78.71102      270.99516 
   488.847          10.042     16.288      3.222            0.067         1896.195      0.509      0.000      0.000    0.00000    0.21762          -78.70925      270.99904 
   489.847           9.976     16.288      3.222            0.067         1896.208      0.509      0.000      0.000    0.00000    0.21651          -78.70938      271.00313 
   490.847           9.911     16.288      3.222            0.066         1896.221      0.509      0.000      0.000    0.00000    0.21541          -78.71142      271.00744 
   491.847           9.846     16.288      3.222            0.066         1896.234      0.509      0.000      0.000    0.00000    0.21432          -78.71531      271.01197 
   492.847           9.782     16.288      3.222            0.066         1896.247      0.509      0.000      0.000    0.00000    0.21324          -78.72104      271.01672 
   493.847           9.717     16.288      3.222            0.065         1896.260      0.509      0.000      0.000    0.00000    0.21218          -78.72861      271.02170 
   494.847           9.653     16.288      3.222            0.065         1896.273      0.509      0.000      0.000    0.00000    0.21112          -78.73796      271.02691 
   495.847           9.590     16.288      3.221            0.065         1896.285      0.509      0.000      0.000    0.00000    0.21008          -78.74909      271.03235 
   496.847           9.526     16.288      3.221            0.065         1896.298      0.509      0.000      0.000    0.00000    0.20906          -78.76198      271.03801 
   497.847           9.463     16.288      3.221            0.064         1896.310      0.509      0.000      0.000    0.00000    0.20804          -78.77657      271.04391 
   498.847           9.400     16.288      3.221            0.064         1896.323      0.509      0.000      0.000    0.00000    0.20703          -78.79288      271.05003 
   499.847           9.337     16.288      3.221            0.064         1896.335      0.509      0.000      0.000    0.00000    0.20604          -78.81085      271.05638 
   500.847           9.274     16.288      3.221            0.064         1896.348      0.509      0.000      0.000    0.00000    0.20505          -78.83044      271.06294 
   501.847           9.212     16.288      3.221            0.063         1896.360      0.509      0.000      0.000    0.00000    0.20408          -78.85167      271.06973 
   502.847           9.150     16.288      3.221            0.063         1896.372      0.509      0.000      0.000    0.00000    0.20311          -78.87446      271.07673 
   503.847           9.088     16.288      3.220            0.063         1896.384      0.509      0.000      0.000    0.00000    0.20216          -78.89880      271.08395 
   504.847           9.026     16.288      3.220            0.063         1896.396      0.509      0.000      0.000    0.00000    0.20122          -78.92467      271.09138 
   505.847           8.965     16.288      3.220            0.062         1896.408      0.509      0.000      0.000    0.00000    0.20028          -78.95202      271.09901 
   506.847           8.904     16.288      3.220            0.062         1896.420      0.509      0.000      0.000    0.00000    0.19936          -78.98083      271.10685 
   507.847           8.843     16.288      3.220            0.062         1896.432      0.509      0.000      0.000    0.00000    0.19844          -79.01108      271.11488 
   508.847           8.782     16.288      3.220            0.062         1896.444      0.509      0.000      0.000    0.00000    0.19754          -79.04271      271.12311 
   509.847           8.722     16.288      3.220            0.061         1896.455      0.509      0.000      0.000    0.00000    0.19664          -79.07573      271.13153 
   510.847           8.662     16.288      3.220            0.061         1896.467      0.509      0.000      0.000    0.00000    0.19575          -79.11007      271.14014 
   511.847           8.602     16.288      3.220            0.061         1896.479      0.509      0.000      0.000    0.00000    0.19487          -79.14572      271.14893 
   512.847           8.542     16.288      3.219            0.061         1896.490      0.509      0.000      0.000    0.00000    0.19400          -79.18265      271.15790 
   513.847           8.482     16.288      3.219            0.061         1896.501      0.509      0.000      0.000    0.00000    0.19314          -79.22082      271.16705 
   514.847           8.423     16.288      3.219            0.060         1896.513      0.509      0.000      0.000    0.00000    0.19229          -79.26022      271.17637 
   515.847           8.364     16.288      3.219            0.060         1896.524      0.509      0.000      0.000    0.00000    0.19145          -79.30079      271.18585 
   516.847           8.305     16.288      3.219            0.060         1896.535      0.509      0.000      0.000    0.00000    0.19061          -79.34252      271.19550 
   517.847           8.246     16.288      3.219            0.060         1896.546      0.509      0.000      0.000    0.00000    0.18978          -79.38538      271.20531 
   518.847           8.188     16.288      3.219            0.059         1896.557      0.509      0.000      0.000    0.00000    0.18896          -79.42934      271.21528 
   519.847           8.129     16.288      3.219            0.059         1896.568      0.509      0.000      0.000    0.00000    0.18815          -79.47437      271.22539 
   520.847           8.071     16.288      3.219            0.059         1896.578      0.509      0.000      0.000    0.00000    0.18735          -79.52043      271.23566 
   521.847           8.013     16.288      3.219            0.059         1896.589      0.509      0.000      0.000    0.00000    0.18655          -79.56751      271.24607 
   522.847           7.955     16.288      3.218            0.059         1896.600      0.509      0.000      0.000    0.00000    0.18576          -79.61557      271.25661 
   523.847           7.898     16.288      3.218            0.058         1896.610      0.509      0.000      0.000    0.00000    0.18498          -79.66458      271.26729 
   524.847           7.841     16.288      3.218            0.058         1896.621      0.509      0.000      0.000    0.00000    0.18420          -79.71453      271.27810 
   525.847           7.784     16.288      3.218            0.058         1896.631      0.509      0.000      0.000    0.00000    0.18344          -79.76536      271.28904 
   526.847           7.727     16.288      3.218            0.058         1896.641      0.509      0.000      0.000    0.00000    0.18267          -79.81708      271.30010 
   527.847           7.670     16.288      3.218            0.058         1896.651      0.509      0.000      0.000    0.00000    0.18192          -79.86963      271.31128 
   528.847           7.613     16.288      3.218            0.057         1896.661      0.509      0.000      0.000    0.00000    0.18118          -79.92300      271.32257 
   529.847           7.557     16.288      3.218            0.057         1896.671      0.509      0.000      0.000    0.00000    0.18044          -79.97716      271.33396 
   530.847           7.501     16.288      3.218            0.057         1896.681      0.509      0.000      0.000    0.00000    0.17970          -80.03208      271.34546 
   531.847           7.445     16.288      3.218            0.057         1896.691      0.509      0.000      0.000    0.00000    0.17898          -80.08774      271.35706 
   532.847           7.389     16.288      3.218            0.057         1896.701      0.509      0.000      0.000    0.00000    0.17826          -80.14411      271.36876 
   533.847           7.333     16.288      3.217            0.056         1896.710      0.509      0.000      0.000    0.00000    0.17754          -80.20116      271.38054 
   534.847           7.278     16.288      3.217            0.056         1896.720      0.509      0.000      0.000    0.00000    0.17684          -80.25887      271.39240 
   535.847           7.223     16.288      3.217            0.056         1896.729      0.509      0.000      0.000    0.00000    0.17613          -80.31721      271.40434 
   536.847           7.168     16.288      3.217            0.056         1896.739      0.509      0.000      0.000    0.00000    0.17544          -80.37616      271.41636 
   537.847           7.113     16.288      3.217            0.056         1896.748      0.509      0.000      0.000    0.00000    0.17475          -80.43569      271.42844 
   538.847           7.058     16.288      3.217            0.055         1896.757      0.509      0.000      0.000    0.00000    0.17407          -80.49577      271.44059 
   539.847           7.004     16.288      3.217            0.055         1896.766      0.509      0.000      0.000    0.00000    0.17339          -80.55639      271.45278 
   540.847           6.949     16.288      3.217            0.055         1896.775      0.509      0.000      0.000    0.00000    0.17272          -80.61751      271.46503 
   541.847           6.895     16.288      3.217            0.055         1896.784      0.509      0.000      0.000    0.00000    0.17205          -80.67911      271.47732 
   542.847           6.841     16.288      3.217            0.055         1896.793      0.509      0.000      0.000    0.00000    0.17140          -80.74117      271.48965 
   543.847           6.787     16.288      3.217            0.054         1896.802      0.509      0.000      0.000    0.00000    0.17074          -80.80366      271.50201 
   544.847           6.734     16.288      3.216            0.054         1896.810      0.509      0.000      0.000    0.00000    0.17009          -80.86655      271.51438 
   545.847           6.680     16.288      3.216            0.054         1896.819      0.509      0.000      0.000    0.00000    0.16945          -80.92984      271.52678 
   546.847           6.627     16.288      3.216            0.054         1896.827      0.509      0.000      0.000    0.00000    0.16881          -80.99348      271.53918 
   547.847           6.574     16.288      3.216            0.054         1896.836      0.509      0.000      0.000    0.00000    0.16818          -81.05746      271.55159 
   548.847           6.520     16.288      3.216            0.054         1896.844      0.509      0.000      0.000    0.00000    0.16755          -81.12175      271.56398 
   549.847           6.468     16.288      3.216            0.053         1896.852      0.509      0.000      0.000    0.00000    0.16693          -81.18633      271.57636 
   550.847           6.415     16.288      3.216            0.053         1896.860      0.509      0.000      0.000    0.00000    0.16631          -81.25118      271.58871 
   551.847           6.362     16.288      3.216            0.053         1896.868      0.509      0.000      0.000    0.00000    0.16570          -81.31627      271.60103 
   552.847           6.310     16.288      3.216            0.053         1896.876      0.509      0.000      0.000    0.00000    0.16510          -81.38158      271.61331 
   553.847           6.258     16.288      3.216            0.053         1896.884      0.509      0.000      0.000    0.00000    0.16449          -81.44710      271.62554 
   554.847           6.206     16.288      3.216            0.053         1896.892      0.509      0.000      0.000    0.00000    0.16390          -81.51278      271.63770 
   555.847           6.154     16.288      3.216            0.052         1896.900      0.509      0.000      0.000    0.00000    0.16330          -81.57862      271.64979 
   556.847           6.102     16.288      3.216            0.052         1896.907      0.509      0.000      0.000    0.00000    0.16272          -81.64459      271.66179 
   557.847           6.050     16.288      3.216            0.052         1896.915      0.509      0.000      0.000    0.00000    0.16213          -81.71066      271.67371 
   558.847           5.999     16.288      3.215            0.052         1896.922      0.509      0.000      0.000    0.00000    0.16156          -81.77683      271.68552 
   559.847           5.948     16.288      3.215            0.052         1896.930      0.509      0.000      0.000    0.00000    0.16098          -81.84305      271.69721 
   560.847           5.897     16.288      3.215            0.052         1896.937      0.509      0.000      0.000    0.00000    0.16041          -81.90932      271.70877 
   561.847           5.846     16.288      3.215            0.051         1896.944      0.509      0.000      0.000    0.00000    0.15985          -81.97561      271.72018 
   562.847           5.795     16.288      3.215            0.051         1896.951      0.509      0.000      0.000    0.00000    0.15929          -82.04190      271.73145 
   563.847           5.744     16.288      3.215            0.051         1896.958      0.509      0.000      0.000    0.00000    0.15873          -82.10817      271.74254 
   564.847           5.693     16.288      3.215            0.051         1896.965      0.509      0.000      0.000    0.00000    0.15818          -82.17440      271.75345 
   565.847           5.643     16.288      3.215            0.051         1896.972      0.509      0.000      0.000    0.00000    0.15763          -82.24055      271.76416 
   566.847           5.593     16.288      3.215            0.051         1896.979      0.509      0.000      0.000    0.00000    0.15709          -82.30663      271.77466 
   567.847           5.543     16.288      3.215            0.051         1896.986      0.509      0.000      0.000    0.00000    0.15655          -82.37259      271.78492 
   568.847           5.493     16.288      3.215            0.050         1896.992      0.509      0.000      0.000    0.00000    0.15602          -82.43844      271.79495 
   569.847           5.443     16.288      3.215            0.050         1896.999      0.509      0.000      0.000    0.00000    0.15549          -82.50413      271.80470 
   570.847           5.393     16.288      3.215            0.050         1897.006      0.509      0.000      0.000    0.00000    0.15496          -82.56966      271.81418 
   571.847           5.343     16.288      3.215            0.050         1897.012      0.509      0.000      0.000    0.00000    0.15444          -82.63499      271.82335 
   572.847           5.294     16.288      3.215            0.050         1897.018      0.509      0.000      0.000    0.00000    0.15392          -82.70013      271.83222 
   573.847           5.245     16.288      3.214            0.050         1897.025      0.509      0.000      0.000    0.00000    0.15340          -82.76502      271.84074 
   574.847           5.196     16.288      3.214            0.049         1897.031      0.509      0.000      0.000    0.00000    0.15289          -82.82968      271.84891 
   575.847           5.147     16.288      3.214            0.049         1897.037      0.509      0.000      0.000    0.00000    0.15238          -82.89405      271.85670 
   576.847           5.098     16.288      3.214            0.049         1897.043      0.509      0.000      0.000    0.00000    0.15188          -82.95815      271.86409 
   577.847           5.049     16.288      3.214            0.049         1897.049      0.509      0.000      0.000    0.00000    0.15138          -83.02194      271.87105 
   578.847           5.000     16.288      3.214            0.049         1897.055      0.509      0.000      0.000    0.00000    0.15088          -83.08540      271.87758 
   579.847           4.952     16.288      3.214            0.049         1897.061      0.509      0.000      0.000    0.00000    0.15039          -83.14851      271.88364 
   580.847           4.903     16.288      3.214            0.049         1897.067      0.509      0.000      0.000    0.00000    0.14990          -83.21126      271.88920 
   581.847           4.855     16.288      3.214            0.049         1897.072      0.509      0.000      0.000    0.00000    0.14941          -83.27364      271.89426 
   582.847           4.807     16.288      3.214            0.048         1897.078      0.509      0.000      0.000    0.00000    0.14893          -83.33563      271.89879 
   583.847           4.759     16.288      3.214            0.048         1897.083      0.509      0.000      0.000    0.00000    0.14845          -83.39725      271.90279 
   584.847           4.711     16.288      3.214            0.048         1897.089      0.509      0.000      0.000    0.00000    0.14798          -83.45847      271.90621 
   585.847           4.663     16.288      3.214            0.048         1897.094      0.509      0.000      0.000    0.00000    0.14750          -83.51932      271.90908 
   586.847           4.616     16.288      3.214            0.048         1897.100      0.509      0.000      0.000    0.00000    0.14704          -83.57976      271.91135 
   587.847           4.568     16.288      3.214            0.048         1897.105      0.509      0.000      0.000    0.00000    0.14657          -83.63985      271.91305 
   588.847           4.521     16.288      3.214            0.048         1897.110      0.509      0.000      0.000    0.00000    0.14611          -83.69954      271.91412 
   589.847           4.474     16.288      3.214            0.047         1897.116      0.509      0.000      0.000    0.00000    0.14565          -83.75888      271.91461 
   590.847           4.427     16.288      3.214            0.047         1897.121      0.509      0.000      0.000    0.00000    0.14519          -83.81783      271.91443 
   591.847           4.380     16.288      3.214            0.047         1897.126      0.509      0.000      0.000    0.00000    0.14474          -83.87646      271.91366 
   592.847           4.333     16.288      3.213            0.047         1897.131      0.509      0.000      0.000    0.00000    0.14429          -83.93472      271.91221 
   593.847           4.286     16.288      3.213            0.047         1897.136      0.509      0.000      0.000    0.00000    0.14384          -83.99266      271.91015 
   594.847           4.239     16.288      3.213            0.047         1897.141      0.509      0.000      0.000    0.00000    0.14340          -84.05025      271.90739 
   595.847           4.193     16.288      3.213            0.047         1897.145      0.509      0.000      0.000    0.00000    0.14296          -84.10755      271.90399 
   596.847           4.146     16.288      3.213            0.047         1897.150      0.509      0.000      0.000    0.00000    0.14252          -84.16452      271.89990 
   597.847           4.100     16.288      3.213            0.046         1897.155      0.509      0.000      0.000    0.00000    0.14209          -84.22120      271.89513 
   598.847           4.054     16.288      3.213            0.046         1897.160      0.509      0.000      0.000    0.00000    0.14166          -84.27759      271.88966 
   599.847           4.008     16.288      3.213            0.046         1897.164      0.509      0.000      0.000    0.00000    0.14123          -84.33370      271.88348 
   600.847           3.962     16.288      3.213            0.046         1897.169      0.509      0.000      0.000    0.00000    0.14080          -84.38955      271.87661 
   601.847           3.916     16.288      3.213            0.046         1897.173      0.509      0.000      0.000    0.00000    0.14038          -84.44512      271.86899 
   602.847           3.870     16.288      3.213            0.046         1897.178      0.509      0.000      0.000    0.00000    0.13996          -84.50047      271.86067 
   603.847           3.825     16.288      3.213            0.046         1897.182      0.509      0.000      0.000    0.00000    0.13954          -84.55556      271.85157 
   604.847           3.779     16.288      3.213            0.046         1897.186      0.509      0.000      0.000    0.00000    0.13913          -84.61044      271.84176 
   605.847           3.734     16.288      3.213            0.046         1897.190      0.509      0.000      0.000    0.00000    0.13872          -84.66508      271.83115 
   606.847           3.689     16.288      3.213            0.045         1897.195      0.509      0.000      0.000    0.00000    0.13831          -84.71954      271.81979 
   607.847           3.643     16.288      3.213            0.045         1897.199      0.509      0.000      0.000    0.00000    0.13790          -84.77378      271.80763 
   608.847           3.598     16.288      3.213            0.045         1897.203      0.509      0.000      0.000    0.00000    0.13750          -84.82784      271.79469 
   609.847           3.553     16.288      3.213            0.045         1897.207      0.509      0.000      0.000    0.00000    0.13710          -84.88173      271.78094 
   610.847           3.509     16.288      3.213            0.045         1897.211      0.509      0.000      0.000    0.00000    0.13670          -84.93545      271.76636 
   611.847           3.464     16.288      3.213            0.045         1897.215      0.509      0.000      0.000    0.00000    0.13630          -84.98901      271.75096 
   612.847           3.419     16.288      3.213            0.045         1897.219      0.509      0.000      0.000    0.00000    0.13591          -85.04242      271.73470 
   613.847           3.375     16.288      3.213            0.045         1897.223      0.509      0.000      0.000    0.00000    0.13552          -85.09571      271.71759 
   614.847           3.330     16.288      3.213            0.045         1897.226      0.509      0.000      0.000    0.00000    0.13513          -85.14886      271.69959 
   615.847           3.286     16.288      3.213            0.044         1897.230      0.509      0.000      0.000    0.00000    0.13474          -85.20190      271.68071 
   616.847           3.242     16.288      3.213            0.044         1897.234      0.509      0.000      0.000    0.00000    0.13436          -85.25483      271.66091 
   617.847           3.198     16.288      3.212            0.044         1897.237      0.509      0.000      0.000    0.00000    0.13398          -85.30766      271.64020 
   618.847           3.154     16.288      3.212            0.044         1897.241      0.509      0.000      0.000    0.00000    0.13360          -85.36041      271.61853 
   619.847           3.110     16.288      3.212            0.044         1897.245      0.509      0.000      0.000    0.00000    0.13322          -85.41308      271.59589 
   620.847           3.066     16.288      3.212            0.044         1897.248      0.509      0.000      0.000    0.00000    0.13285          -85.46569      271.57229 
   621.847           3.022     16.288      3.212            0.044         1897.252      0.509      0.000      0.000    0.00000    0.13248          -85.51823      271.54766 
