#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.1.3 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : sara.TF_-_AlTi.edb8bfbd-5700-4c08-b688-2449d41955f1_Trajectory.txt
# RunID         : sara
# ObjectID      : edb8bfbd-5700-4c08-b688-2449d41955f1
# ObjectName    : TF_-_AlTi
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   198.100          70.152     12.960      2.557            6.969         1517.587      0.468      0.000      0.000    0.00027   23.50492           -2.00492       11.12813 
   199.100          69.907     13.021      2.569            6.937         1524.501      0.468      0.000      0.000    0.00026   23.36060           -2.02006       11.13286 
   200.100          69.662     13.081      2.581            6.904         1531.383      0.468      0.000      0.000    0.00026   23.21390           -2.03586       11.13758 
   201.100          69.417     13.142      2.594            6.869         1538.231      0.468      0.000      0.000    0.00025   23.06480           -2.05236       11.14230 
   202.100          69.170     13.202      2.606            6.835         1545.045      0.468      0.000      0.000    0.00024   22.91327           -2.06957       11.14702 
   203.100          68.923     13.262      2.618            6.798         1551.824      0.468      0.000      0.000    0.00023   22.75659           -2.08753       11.15171 
   204.100          68.675     13.321      2.630            6.759         1558.565      0.468      0.000      0.000    0.00022   22.59406           -2.10627       11.15639 
   205.100          68.426     13.380      2.642            6.719         1565.267      0.468      0.000      0.000    0.00022   22.42537           -2.12584       11.16104 
   206.100          68.177     13.439      2.653            6.676         1571.929      0.468      0.000      0.000    0.00021   22.25021           -2.14630       11.16566 
   207.100          67.926     13.497      2.665            6.631         1578.546      0.468      0.000      0.000    0.00020   22.06826           -2.16768       11.17025 
   208.100          67.675     13.555      2.677            6.584         1585.118      0.468      0.000      0.000    0.00019   21.87919           -2.19006       11.17480 
   209.100          67.423     13.613      2.689            6.535         1591.643      0.468      0.000      0.000    0.00019   21.68265           -2.21348       11.17931 
   210.100          67.170     13.670      2.700            6.483         1598.117      0.468      0.000      0.000    0.00018   21.47831           -2.23802       11.18377 
   211.100          66.917     13.726      2.711            6.428         1604.538      0.468      0.000      0.000    0.00018   21.26582           -2.26373       11.18818 
   212.100          66.663     13.782      2.723            6.371         1610.903      0.468      0.000      0.000    0.00017   21.04484           -2.29070       11.19253 
   213.100          66.408     13.838      2.734            6.310         1617.209      0.468      0.000      0.000    0.00016   20.81503           -2.31900       11.19681 
   214.100          66.152     13.893      2.745            6.247         1623.455      0.468      0.000      0.000    0.00016   20.57605           -2.34870       11.20101 
   215.100          65.896     13.948      2.756            6.180         1629.635      0.468      0.000      0.000    0.00015   20.32759           -2.37991       11.20513 
   216.100          65.639     14.001      2.767            6.111         1635.749      0.468      0.000      0.000    0.00015   20.06936           -2.41270       11.20916 
   217.100          65.381     14.055      2.778            6.038         1641.791      0.468      0.000      0.000    0.00014   19.80110           -2.44719       11.21309 
   218.100          65.123     14.107      2.789            5.961         1647.759      0.468      0.000      0.000    0.00014   19.52258           -2.48348       11.21691 
   219.100          64.865     14.159      2.799            5.882         1653.649      0.468      0.000      0.000    0.00013   19.23364           -2.52168       11.22062 
   220.100          64.606     14.210      2.810            5.798         1659.458      0.468      0.000      0.000    0.00013   18.93415           -2.56191       11.22419 
   221.100          64.346     14.261      2.820            5.711         1665.183      0.468      0.000      0.000    0.00012   18.62407           -2.60430       11.22763 
   222.100          64.087     14.310      2.830            5.621         1670.819      0.468      0.000      0.000    0.00012   18.30345           -2.64897       11.23092 
   223.100          63.827     14.359      2.840            5.527         1676.364      0.468      0.000      0.000    0.00012   17.97240           -2.69609       11.23405 
   224.100          63.567     14.407      2.850            5.430         1681.814      0.468      0.000      0.000    0.00011   17.63116           -2.74578       11.23701 
   225.100          63.307     14.455      2.859            5.329         1687.165      0.468      0.000      0.000    0.00011   17.28009           -2.79821       11.23979 
   226.100          63.046     14.501      2.869            5.225         1692.414      0.468      0.000      0.000    0.00011   16.91966           -2.85354       11.24238 
   227.100          62.786     14.546      2.878            5.118         1697.558      0.468      0.000      0.000    0.00010   16.55047           -2.91195       11.24476 
   228.100          62.526     14.591      2.887            5.008         1702.594      0.468      0.000      0.000    0.00010   16.17326           -2.97360       11.24692 
   229.100          62.267     14.634      2.896            4.896         1707.520      0.468      0.000      0.000    0.00010   15.78888           -3.03869       11.24886 
   230.100          62.007     14.676      2.905            4.781         1712.332      0.468      0.000      0.000    0.00009   15.39833           -3.10741       11.25056 
   231.100          61.749     14.718      2.913            4.665         1717.029      0.468      0.000      0.000    0.00009   15.00269           -3.17994       11.25202 
   232.100          61.490     14.758      2.921            4.546         1721.610      0.468      0.000      0.000    0.00009   14.60317           -3.25649       11.25322 
   233.100          61.232     14.797      2.929            4.427         1726.072      0.467      0.000      0.000    0.00008   14.20106           -3.33726       11.25415 
   234.100          60.975     14.836      2.937            4.307         1730.415      0.467      0.000      0.000    0.00008   13.79769           -3.42246       11.25481 
   235.100          60.718     14.873      2.945            4.187         1734.638      0.467      0.000      0.000    0.00008   13.39438           -3.51230       11.25519 
   236.100          60.462     14.909      2.952            4.067         1738.742      0.467      0.000      0.000    0.00008   12.99246           -3.60699       11.25528 
   237.100          60.206     14.944      2.960            3.947         1742.725      0.467      0.000      0.000    0.00007   12.59326           -3.70675       11.25509 
   238.100          59.951     14.978      2.966            3.828         1746.590      0.467      0.000      0.000    0.00007   12.19802           -3.81177       11.25460 
   239.100          59.697     15.011      2.973            3.711         1750.337      0.467      0.000      0.000    0.00007   11.80791           -3.92228       11.25381 
   240.100          59.444     15.043      2.980            3.595         1753.968      0.467      0.000      0.000    0.00007   11.42401           -4.03850       11.25273 
   241.100          59.191     15.074      2.986            3.481         1757.484      0.467      0.000      0.000    0.00006   11.04729           -4.16062       11.25135 
   242.100          58.939     15.104      2.992            3.369         1760.888      0.467      0.000      0.000    0.00006   10.67858           -4.28886       11.24966 
   243.100          58.687     15.133      2.998            3.260         1764.181      0.467      0.000      0.000    0.00006   10.31861           -4.42343       11.24767 
   244.100          58.436     15.161      3.004            3.153         1767.367      0.467      0.000      0.000    0.00006    9.96798           -4.56453       11.24539 
   245.100          58.185     15.188      3.010            3.050         1770.447      0.466      0.000      0.000    0.00006    9.62726           -4.71237       11.24281 
   246.100          57.935     15.215      3.015            2.949         1773.426      0.466      0.000      0.000    0.00006    9.29690           -4.86715       11.23994 
   247.100          57.685     15.240      3.020            2.851         1776.305      0.465      0.000      0.000    0.00005    8.97707           -5.02905       11.23677 
   248.100          57.435     15.265      3.025            2.757         1779.088      0.465      0.000      0.000    0.00005    8.66791           -5.19828       11.23332 
   249.100          57.185     15.288      3.030            2.665         1781.779      0.465      0.000      0.000    0.00005    8.36941           -5.37503       11.22958 
   250.100          56.936     15.311      3.035            2.577         1784.379      0.464      0.000      0.000    0.00005    8.08154           -5.55949       11.22555 
   251.100          56.686     15.333      3.039            2.492         1786.893      0.464      0.000      0.000    0.00005    7.80416           -5.75185       11.22124 
   252.100          56.436     15.355      3.044            2.410         1789.323      0.464      0.000      0.000    0.00005    7.53710           -5.95230       11.21664 
   253.100          56.186     15.376      3.048            2.331         1791.672      0.463      0.000      0.000    0.00004    7.28014           -6.16103       11.21175 
   254.100          55.936     15.396      3.052            2.254         1793.944      0.463      0.000      0.000    0.00004    7.03304           -6.37822       11.20658 
   255.100          55.685     15.415      3.056            2.181         1796.141      0.463      0.000      0.000    0.00004    6.79542           -6.60406       11.20111 
   256.100          55.434     15.434      3.060            2.110         1798.265      0.463      0.000      0.000    0.00004    6.56688           -6.83876       11.19534 
   257.100          55.183     15.452      3.063            2.042         1800.320      0.462      0.000      0.000    0.00004    6.34700           -7.08250       11.18926 
   258.100          54.930     15.469      3.067            1.977         1802.308      0.462      0.000      0.000    0.00004    6.13543           -7.33550       11.18286 
   259.100          54.678     15.486      3.070            1.914         1804.231      0.462      0.000      0.000    0.00004    5.93179           -7.59795       11.17612 
   260.100          54.424     15.503      3.074            1.853         1806.092      0.462      0.000      0.000    0.00004    5.73574           -7.87009       11.16905 
   261.100          54.170     15.519      3.077            1.794         1807.893      0.461      0.000      0.000    0.00004    5.54695           -8.15212       11.16161 
   262.100          53.915     15.534      3.080            1.738         1809.635      0.461      0.000      0.000    0.00003    5.36513           -8.44428       11.15381 
   263.100          53.660     15.549      3.083            1.683         1811.322      0.461      0.000      0.000    0.00003    5.18998           -8.74679       11.14563 
   264.100          53.404     15.563      3.086            1.630         1812.954      0.461      0.000      0.000    0.00003    5.02122           -9.05989       11.13706 
   265.100          53.146     15.577      3.089            1.580         1814.534      0.461      0.000      0.000    0.00003    4.85857           -9.38382       11.12810 
   266.100          52.888     15.591      3.092            1.531         1816.064      0.461      0.000      0.000    0.00003    4.70174           -9.71881       11.11872 
   267.100          52.630     15.604      3.094            1.483         1817.544      0.461      0.000      0.000    0.00003    4.55050          -10.06514       11.10891 
   268.100          52.370     15.616      3.097            1.438         1818.978      0.461      0.000      0.000    0.00003    4.40465          -10.42303       11.09868 
   269.100          52.109     15.628      3.099            1.394         1820.366      0.461      0.000      0.000    0.00003    4.26396          -10.79277       11.08801 
   270.100          51.848     15.640      3.102            1.351         1821.710      0.461      0.000      0.000    0.00003    4.12825          -11.17459       11.07689 
   271.100          51.586     15.652      3.104            1.310         1823.011      0.461      0.000      0.000    0.00003    3.99733          -11.56876       11.06533 
   272.100          51.323     15.663      3.106            1.270         1824.270      0.461      0.000      0.000    0.00003    3.87213          -11.97555       11.05331 
   273.100          51.059     15.674      3.108            1.232         1825.490      0.461      0.000      0.000    0.00002    3.75502          -12.39522       11.04081 
   274.100          50.794     15.684      3.110            1.194         1826.671      0.461      0.000      0.000    0.00002    3.64158          -12.82808       11.02781 
   275.100          50.528     15.694      3.113            1.158         1827.814      0.461      0.000      0.000    0.00002    3.53169          -13.27443       11.01430 
