Time [s],date,Altitude [m],Altitude [km],Lat [deg],Lon [deg],Velocity [k/s],Downrange [m],Downrange [km],v_x,v_y,FPA (rad),FPA (deg),rho,a_drag,n,dv_drag,dv_drag_x,dv_drag_y,dv_grav_y,dv_orb_y,dv_lift_x,dv_lift_y,dv_net_x,dv_net_y,h,p_amb,Ma,p_dyn (Pa),p_dyn (hPa),p_tot (Pa),p_tot (hPa),q_conv,q_int_conv,q_rad,q_int_rad,q_combined,q_int_combined,T_rad_equil_comb,Velocity [m/s]
109.80000000000001,2023-07-09 21:01:49.800,82021.70365440441,82.0217036544044,-2.6272873951318094,7.218412812577802,,855153.7413853647,855.1537413853647,7763.970286453571,352.46145906296306,-0.045365916731199836,-2.5992755624396784,1.0371027201472316e-05,1.6963196703122712,0.1729764670210797,0.16963196703122713,0.16945744004072255,0.007692870317914351,0.9559219236306262,0.9349788397304096,-0.0,0.0,0.16945744004072255,-0.013250213582302273,30.201731844529373,0.018276531458366663,162.84444101722394,339.2639340624542,3.3926393406245423,313.4083621150301,3.3928221059391257,189.694645877986,6.133938376927244,0.39867555233777874,0.00425700822793208,190.09332143032378,6.138195385155174,1395.2880069255007,7771.966526501433
112.60000000000001,2023-07-09 21:01:52.600,81034.31099612422,81.03431099612422,-2.6940557065032724,7.401857240911691,,876886.107391546,876.886107391546,7758.821134661012,352.8320972505376,-0.04544365397914127,-2.603729578657684,1.2271964806132019e-05,2.005068937742968,0.20446013039549366,0.20050689377429678,0.20029989343307772,0.009108630067954223,0.9562141920051751,0.9338884033920662,-0.0,0.0,0.20029989343307772,-0.013217158545154595,30.161897944256307,0.021611460014712064,162.81281247197063,401.0137875485936,4.010137875485936,370.4013025569902,4.010353990086083,205.96465439522441,6.686745247985112,0.5191528614497879,0.0055285953405286746,206.4838072566742,6.69227384332564,1424.4367704169056,7766.8395044903955
115.5,2023-07-09 21:01:55.500,80010.5620643526,80.01056206435261,-2.7631578200308944,7.591713737988011,,899378.1008556796,899.3781008556796,7752.498498821659,353.2144954004609,-0.04552988871179819,-2.608670464886365,1.4570539860869758e-05,2.3836829124537706,0.24306801124275576,0.23836829124537706,0.23812126867268854,0.010849132543672885,0.9565173633981763,0.9325220931354621,-0.0,0.0,0.23812126867268854,-0.013146137719041273,30.11299672699654,0.025717778785619885,162.73219830899114,476.73658249075413,4.767365824907541,439.1301286806671,4.767623002695398,224.20618831207773,7.309232841838862,0.6817395733301114,0.007251285979994184,224.88792788540783,7.316484127818858,1454.6902134856336,7760.540796490479
118.30000000000001,2023-07-09 21:01:58.300,79021.06569148212,79.02106569148212,-2.829819047542378,7.774863955832192,,921075.6122189816,921.0756122189816,7745.265276925024,353.5812280748712,-0.04561960067887637,-2.613810581971761,1.7294183635385707e-05,2.8152937444873674,0.28708006755491094,0.28152937444873677,0.28123647310909294,0.012838803318669236,0.9568105283403061,0.9309330303105118,-0.0,0.0,0.28123647310909294,-0.013038694711125065,30.057076947393707,0.030429918862413616,162.58386304193962,563.0587488974735,5.630587488974735,520.3067408713588,5.630891788163359,243.2080679077919,7.9623412645779394,0.8853596112887074,0.0094230396571635,244.09342751908062,7.971764304235102,1485.4382118830638,7753.331793157534
121.10000000000001,2023-07-09 21:02:01.100,78030.54700101355,78.03054700101355,-2.896412784899533,7.957828745999791,,942751.156264076,942.751156264076,7736.726091532779,353.9444056039485,-0.04571672611109183,-2.6193754593210907,2.045762630586978e-05,3.3219227113453274,0.3387418447018429,0.33219227113453276,0.331845187504945,0.015181453531425046,0.9571041311802884,0.929032199833512,-0.0,0.0,0.331845187504945,-0.012890477815351242,29.991103628831198,0.03601157058682293,162.3452956185888,664.3845422690655,6.643845422690655,614.2303994140324,6.644205538396523,263.60678608331636,8.670536244028305,1.1470335377956236,0.0122402133766284,264.753819621112,8.682776457404925,1516.054320594117,7744.81809067601
124.0,2023-07-09 21:02:04.000,77003.58721218012,77.00358721218012,-2.9653007488653405,8.147096871985788,,965173.4463527313,965.1734463527313,7726.265718868111,354.3155758596088,-0.04582647366135507,-2.6256635307630742,2.42544811044354e-05,3.9372622209168453,0.4014890121414393,0.39372622209168456,0.3933128689735529,0.018036769732503437,0.9574086783565131,0.9266784311637312,-0.0,0.0,0.3933128689735529,-0.01269347746027849,29.910360742926652,0.04287454238720238,161.9807475048081,787.452444183369,7.874524441833691,726.4445017167535,7.874953187257562,286.21223673231293,9.466282903344178,1.494724699514875,0.016032452596890723,287.7069614318278,9.48231535594106,1547.5353338171249,7734.3856566538825
126.80000000000001,2023-07-09 21:02:06.800,76011.02636587342,76.01102636587342,-3.031717378935267,8.329575063876913,,986791.3438836946,986.7913438836946,7714.341915629491,354.6679736993015,-0.04594279138158258,-2.632328045214694,2.8716442102449946e-05,4.630735622305153,0.47220361920790005,0.4630735622305153,0.462584934222935,0.02126740855915062,0.9577031626088609,0.9239723221200409,-0.0,0.0,0.462584934222935,-0.012463431929669366,29.818430281403035,0.050730575332418086,161.49388320204622,926.1471244610306,9.261471244610306,857.5977631646309,9.26197855036363,309.4419204098255,10.298721176610378,1.92197410270827,0.020771295027348365,311.36389451253376,10.319492471637712,1579.2191494042702,7722.490567349763
129.6,2023-07-09 21:02:09.600,75017.48790590135,75.01748790590135,-3.098023008442269,8.51174828422536,,1008373.1119271637,1008.3731119271637,7700.33357107566,355.01347043930684,-0.04607102470722096,-2.6396752735667,3.3847656595753506e-05,5.4337862938613855,0.5540919981707704,0.5433786293861386,0.5428020601269388,0.02502515525445624,0.9579980730007892,0.920772323719427,-0.0,0.0,0.5428020601269388,-0.012200594026905986,29.71058583501409,0.06000199673790485,160.85494010938518,1086.757258772277,10.867572587722771,1007.4473280461609,10.868172607690148,333.98877366153977,11.197997578112952,2.458678250234349,0.026849418470324758,336.4474519117741,11.224846996583267,1610.4141295032507,7708.512935062649
132.4,2023-07-09 21:02:12.400,74022.99230840006,74.02299230840006,-3.164198389516104,8.69356364994185,,1029912.4855087212,1029.9124855087211,7683.917482180949,355.3512549429168,-0.046213178391806234,-2.6478200797356704,3.981876216130331e-05,6.35884671738289,0.6484219093556811,0.635884671738289,0.6352057765274879,0.02937579305861646,0.9582934039361004,0.9170039301260847,-0.0,0.0,0.6352057765274879,-0.011913680751399203,29.584431193677762,0.07092405104078353,160.05099895137687,1271.769343476578,12.71769343476578,1180.5001312898783,12.718402675276186,359.76737604281936,12.167693995105829,3.126409093747871,0.0346020073423323,362.89378513656726,12.202296002448152,1641.53574421852,7692.129899277282
135.20000000000002,2023-07-09 21:02:15.200,73027.56191479793,73.02756191479793,-3.2302213511921156,8.874960246801134,,1051402.248218206,1051.402248218206,7664.736214381496,355.68084692961435,-0.046371572036931936,-2.656895367103066,4.673701914725825e-05,7.4178246114057345,0.7564076021277129,0.7417824611405734,0.7409850682138176,0.03438529249447316,0.9585891492539773,0.9125856106446442,-0.0,0.0,0.7409850682138176,-0.011618246114859954,29.43734505046188,0.08376000465266406,159.06913217026067,1483.564922281147,14.835649222811469,1379.2012958972534,14.836486822857996,386.6395668442855,13.211084651972357,3.9477239942104116,0.04442628344581219,390.58729083849596,13.255510935418162,1672.4336276851034,7672.984432469791
138.0,2023-07-09 21:02:18.000,72031.21974649084,72.03121974649083,-3.2960665120852104,9.055868340020263,,1072834.1386881901,1072.8341386881903,7642.400152019041,356.0022968650289,-0.0465488752627739,-2.6670540936378657,5.471289478009567e-05,8.621624826220206,0.8791610617509757,0.8621624826220207,0.8612285853906098,0.040118202191215604,0.9588853025800663,0.9074296681333257,-0.0,0.0,0.8612285853906098,-0.01133743225552497,29.26650885947692,0.09880663575790823,157.89467433909635,1724.3249652440413,17.24324965244041,1605.8462223414797,17.244237718797994,414.414417831932,14.330988916721939,4.944796481990959,0.0567825974899611,419.35921431392296,14.387771514211892,1702.9342562281715,7650.687401727628
140.8,2023-07-09 21:02:20.800,71033.98768062494,71.03398768062493,-3.3617050201282956,9.236208659195768,,1094198.7658816432,1094.198765881643,7616.49205968679,356.3164521940436,-0.046748141829037984,-2.6784712268828614,6.385562301147729e-05,9.97887510424318,1.0175620731078585,0.997887510424318,0.9967973229095677,0.046632397548939795,0.959181857868569,0.9014437700064953,-0.0,0.0,0.9967973229095677,-0.011105690313133909,29.068956354688034,0.11639104806259275,156.5117624195632,1995.775020848636,19.95775020848636,1862.395423664306,19.958914118966984,442.8326258371821,15.529599521539938,6.136792616466501,0.07218995090412822,448.9694184536486,15.601789472444057,1732.8375676244868,7624.822142802812
143.70000000000002,2023-07-09 21:02:23.700,70000.22124846946,70.00022124846946,-3.4294351665181075,9.422295707510205,,1116244.1988217682,1116.2441988217681,7585.426204463292,356.63625112710696,-0.0469813834757656,-2.6918349888470354,7.447087409673259e-05,11.552688044543396,1.178046330249718,1.1552688044543398,1.1539940551929555,0.054256162089458104,0.9594894229388511,0.8942681200390213,-0.0,0.0,1.1539940551929555,-0.010965140810371699,28.832940059488188,0.1376596260406077,154.8475036234207,2310.5376089086794,23.105376089086793,2155.8083302213813,23.1067526853472,472.6066509247074,16.855453948982863,7.591392189242428,0.09196760864846515,480.19804311394984,16.947421557631326,1762.4256786953044,7593.805378002282
146.5,2023-07-09 21:02:26.500,69001.22571569264,69.00122571569264,-3.49454838335995,9.601192800960225,,1137437.849387875,1137.437849387875,7550.877258522406,356.9429233094993,-0.04723655150599328,-2.7064550400457477,8.650923700770363e-05,13.240923351821703,1.3501984216650644,1.3240923351821703,1.3226153916533818,0.06252229882005511,0.9597867835831174,0.8862991456426054,-0.0,0.0,1.3226153916533818,-0.01096533912045694,28.571577811885785,0.16154529692977668,153.03048481678056,2648.1846703643405,26.481846703643406,2482.7307732737413,26.483462156612703,501.37507129584964,18.21762097980314,9.217599214692408,0.11536752003313888,510.59267051054206,18.332988499836272,1790.9558823308926,7559.309202815531
149.3,2023-07-09 21:02:29.300,68001.36964971917,68.00136964971917,-3.559344200040413,9.77921784462709,,1158528.189620629,1158.528189620629,7511.376264606705,357.2517693083918,-0.04752561225693486,-2.723017001097582,9.986761870095506e-05,15.101219943116407,1.5398958811741428,1.5101219943116408,1.5084168712346935,0.07174245798901391,0.96008453880853,0.8772104657749469,-0.0,0.0,1.5084168712346935,-0.011131615044569165,28.274201107585483,0.1891570928953588,151.0291154684233,3020.2439886232814,30.202439886232813,2838.132302902436,30.20433145716177,529.8656132829525,19.66003632879368,11.064366505334593,0.14361902515329678,540.9299797882871,19.803655353946972,1817.7907416208348,7519.8671673887275
152.1,2023-07-09 21:02:32.100,67000.64032523298,67.00064032523298,-3.623778003076874,9.95624826397383,,1179500.6983120418,1179.5006983120418,7466.435068708994,357.56783889141775,-0.04785347436076225,-2.7418021159091723,0.0001148880910477601,17.138962624040474,1.7476878061356809,1.7138962624040475,1.7119342641892417,0.08198459231711488,0.9603826928509541,0.8669067221963126,-0.0,0.0,1.7119342641892417,-0.01149137833752667,27.93775369732848,0.22096368320286275,148.86677958436167,3427.7925248080946,34.27792524808095,3228.4988996108323,34.280134884912975,557.7673994558589,21.181499990246486,13.125189316442672,0.17733286400197693,570.8925887723016,21.358832854248455,1843.304076917724,7474.992133417731
